id_estudiante,carrera,semestre,turno,edad,genero,promedio_anterior,porcentaje_asistencia,materias_reprobadas_previas,creditos_inscritos,participa_tutorias,beca,trabaja,horas_trabajo_semana,distancia_km,acceso_internet,uso_plataforma_semana,entregas_tareas_pct,reinscripcion_tardia,indice_socioeconomico,riesgo_academico,deserto,reprobo
EST00544,Ingeniería Industrial,8,Matutino,21,M,62.1,76.9,2,19,No,No,Medio tiempo,13,6.8,Sí,9,92.6,Sí,4,Medio,1,0
EST00545,Ingeniería Civil,6,Vespertino,23,F,79.6,81.9,0,31,No,No,No trabaja,0,0.5,Sí,0,69.6,No,5,Bajo,0,0
EST00546,Ingeniería en Sistemas Computacionales,8,Vespertino,20,M,46.0,77.4,3,30,No,Sí,Tiempo completo,37,16.1,Sí,12,83.8,No,3,Alto,0,0
EST00547,Ingeniería Civil,6,Vespertino,24,M,83.2,100,1,28,No,No,No trabaja,0,14.7,Sí,18,83.1,No,4,Bajo,0,0
EST00548,Ingeniería Electromecánica,9,Matutino,20,F,77.7,79.5,0,22,No,No,No trabaja,0,14.5,No,1,78.1,No,4,Bajo,0,0
EST00549,Licenciatura en Administración,4,Vespertino,22,F,74.6,91.2,0,18,Sí,Sí,Medio tiempo,18,5.0,Sí,0,79.7,No,2,Bajo,0,0
EST00550,Ingeniería Mecatrónica,9,Vespertino,19,M,64.5,100,1,20,No,No,Medio tiempo,21,0.5,Sí,2,55.6,No,3,Medio,0,1
EST00551,Ingeniería en Gestión Empresarial,9,Vespertino,26,F,75.3,76.4,1,31,Sí,No,Medio tiempo,27,15.9,Sí,2,82.6,No,3,Bajo,0,0
EST00552,Ingeniería Industrial,6,Matutino,23,M,81.4,83.4,1,27,Sí,No,Tiempo completo,30,7.6,Sí,9,87.0,No,2,Bajo,0,0
EST00553,Licenciatura en Administración,1,Matutino,19,F,73.8,76.5,2,23,No,No,Medio tiempo,12,3.5,Sí,0,63.1,Sí,2,Medio,0,0
EST00554,Contador Público,7,Vespertino,22,M,85.7,75.9,0,30,Sí,Sí,No trabaja,0,5.9,Sí,5,100,No,4,Bajo,0,0
EST00555,Ingeniería en Sistemas Computacionales,10,Matutino,24,M,80.1,84.3,1,20,No,Sí,No trabaja,0,8.8,No,3,57.9,No,1,Bajo,1,0
EST00556,Ingeniería Mecatrónica,10,Vespertino,19,F,88.8,87.0,4,21,No,No,No trabaja,0,3.3,Sí,8,98.5,No,5,Bajo,0,1
EST00557,Ingeniería Civil,10,Matutino,28,M,69.6,69.1,3,19,Sí,No,Tiempo completo,47,8.8,Sí,14,89.0,No,1,Medio,0,0
EST00558,Ingeniería Industrial,6,Vespertino,22,M,70.8,89.5,1,33,Sí,No,No trabaja,0,0.5,Sí,8,68.2,No,4,Bajo,0,0
EST00559,Ingeniería en Sistemas Computacionales,9,Matutino,23,F,71.7,90.2,1,31,No,No,Medio tiempo,11,11.4,Sí,8,91.7,No,3,Bajo,1,0
EST00560,Ingeniería en Gestión Empresarial,3,Matutino,20,F,79.6,80.8,4,18,No,No,No trabaja,0,6.7,Sí,10,92.3,No,1,Bajo,0,0
EST00561,Licenciatura en Administración,7,Matutino,24,M,75.5,90.4,0,31,No,No,Tiempo completo,43,15.7,Sí,13,96.5,No,3,Bajo,0,0
EST00562,Ingeniería en Gestión Empresarial,3,Matutino,22,F,72.4,73.5,1,27,No,Sí,Tiempo completo,45,10.3,Sí,4,78.7,No,2,Medio,0,0
EST00563,Ingeniería en Gestión Empresarial,4,Matutino,20,M,88.7,91.7,0,29,No,Sí,No trabaja,0,8.8,Sí,7,78.7,No,2,Bajo,0,0
EST00564,Ingeniería Civil,6,Matutino,17,M,78.0,82.0,4,34,Sí,No,Medio tiempo,18,2.9,Sí,2,58.0,Sí,2,Medio,0,0
EST00565,Ingeniería Electromecánica,9,Matutino,26,F,69.2,75.0,0,25,Sí,Sí,No trabaja,0,21.1,Sí,0,42.6,Sí,1,Medio,0,0
EST00566,Ingeniería Industrial,1,Vespertino,23,M,71.7,78.0,5,32,No,No,Medio tiempo,22,5.7,Sí,14,91.9,No,4,Alto,1,1
EST00567,Ingeniería Mecatrónica,7,Vespertino,24,F,75.3,71.9,0,30,Sí,Sí,No trabaja,0,5.1,Sí,10,61.9,No,4,Medio,0,0
EST00568,Ingeniería en Gestión Empresarial,7,Vespertino,21,M,54.2,73.9,3,32,No,No,No trabaja,0,13.0,Sí,12,85.5,No,2,Medio,0,1
EST00569,Ingeniería en Gestión Empresarial,5,Vespertino,23,F,68.2,74.7,3,30,No,No,Medio tiempo,26,10.3,No,12,86.6,No,1,Alto,0,1
EST00570,Ingeniería en Gestión Empresarial,6,Matutino,20,F,82.7,77.1,3,24,No,No,No trabaja,0,0.5,Sí,3,65.9,No,3,Medio,0,0
EST00571,Licenciatura en Administración,3,Vespertino,19,F,61.1,76.6,4,21,No,Sí,Tiempo completo,34,19.2,Sí,2,69.8,No,5,Alto,1,0
EST00572,Licenciatura en Administración,8,Matutino,22,M,73.7,73.8,0,24,No,Sí,Tiempo completo,48,9.4,Sí,5,67.0,No,1,Medio,0,1
EST00573,Contador Público,3,Vespertino,21,M,61.7,71.5,1,32,No,No,Tiempo completo,30,5.8,No,5,75.0,No,1,Medio,0,0
EST00574,Ingeniería en Sistemas Computacionales,5,Vespertino,22,M,70.8,84.9,0,28,Sí,No,No trabaja,0,15.4,Sí,5,78.6,No,3,Bajo,0,0
EST00575,Ingeniería Industrial,6,Matutino,23,F,83.0,67.5,3,18,No,Sí,No trabaja,0,9.5,Sí,11,91.9,No,5,Bajo,0,0
EST00576,Ingeniería en Gestión Empresarial,6,Matutino,21,F,74.5,79.7,1,24,Sí,No,No trabaja,0,7.7,Sí,1,57.2,No,1,Medio,0,0
EST00577,Ingeniería Mecatrónica,8,Vespertino,22,F,73.2,100,0,21,No,No,No trabaja,0,1.0,Sí,1,76.7,No,2,Bajo,0,0
EST00578,Ingeniería Electromecánica,10,Vespertino,21,M,62.7,62.3,2,19,Sí,Sí,No trabaja,0,8.8,Sí,5,86.0,No,1,Medio,0,0
EST00579,Ingeniería en Gestión Empresarial,1,Matutino,18,M,63.9,83.6,3,28,No,No,Medio tiempo,12,18.4,Sí,11,88.8,Sí,3,Alto,1,1
EST00580,Ingeniería en Gestión Empresarial,6,Vespertino,17,M,86.6,71.4,3,22,No,No,No trabaja,0,11.9,Sí,0,41.3,Sí,1,Alto,0,1
EST00581,Ingeniería en Sistemas Computacionales,7,Vespertino,23,F,77.0,90.4,1,33,No,Sí,No trabaja,0,13.4,Sí,13,100,Sí,5,Bajo,0,1
EST00582,Licenciatura en Administración,8,Vespertino,24,M,66.0,91.3,2,28,No,No,Medio tiempo,23,14.6,No,12,79.2,No,2,Medio,0,1
EST00583,Licenciatura en Administración,7,Matutino,22,F,70.4,65.3,0,28,No,No,Tiempo completo,40,14.2,No,9,84.8,No,4,Medio,0,0
EST00584,Ingeniería en Gestión Empresarial,1,Vespertino,19,F,86.2,88.1,0,26,No,No,Medio tiempo,12,8.8,Sí,7,72.2,Sí,3,Bajo,0,0
EST00585,Ingeniería Mecatrónica,5,Vespertino,19,F,72.6,87.4,1,34,Sí,No,Medio tiempo,16,9.5,Sí,12,66.5,No,1,Medio,0,1
EST00586,Ingeniería Electromecánica,1,Matutino,18,F,65.6,74.9,2,26,No,No,No trabaja,0,0.7,No,3,68.2,Sí,4,Medio,0,1
EST00587,Licenciatura en Administración,9,Vespertino,21,M,66.5,73.0,2,36,No,No,Medio tiempo,23,12.8,Sí,0,70.4,Sí,3,Alto,1,1
EST00588,Ingeniería Mecatrónica,2,Matutino,22,M,56.5,76.8,0,24,No,Sí,Tiempo completo,40,7.4,Sí,1,70.6,No,1,Bajo,1,0
EST00589,Ingeniería Civil,8,Matutino,26,F,86.8,76.4,2,35,Sí,No,Tiempo completo,34,11.6,Sí,3,57.0,No,4,Medio,0,0
EST00590,Ingeniería Mecatrónica,7,Matutino,22,M,76.4,76.3,3,30,Sí,Sí,No trabaja,0,9.6,Sí,4,67.5,No,2,Medio,0,0
EST00591,Ingeniería Civil,3,Matutino,24,F,88.1,71.9,0,25,No,No,No trabaja,0,11.8,Sí,14,87.4,Sí,2,Bajo,1,0
EST00592,Licenciatura en Administración,4,Vespertino,23,M,66.0,85.7,3,20,No,No,No trabaja,0,7.0,Sí,14,85.5,Sí,4,Medio,1,1
EST00593,Ingeniería en Sistemas Computacionales,5,Vespertino,19,F,77.6,74.4,0,18,Sí,Sí,No trabaja,0,14.3,Sí,0,80.9,No,4,Bajo,0,0
EST00594,Ingeniería Civil,2,Matutino,24,F,75.6,76.5,0,36,No,Sí,No trabaja,0,0.5,Sí,11,78.5,No,5,Bajo,0,1
EST00595,Contador Público,8,Vespertino,22,F,76.6,81.9,3,25,No,No,Medio tiempo,18,9.9,Sí,12,100,No,2,Bajo,0,0
EST00596,Ingeniería en Gestión Empresarial,4,Matutino,21,M,76.3,71.7,0,29,No,No,No trabaja,0,11.5,Sí,9,69.2,No,3,Bajo,0,0
EST00597,Ingeniería en Gestión Empresarial,9,Vespertino,21,M,73.6,58.8,1,22,No,No,Tiempo completo,40,13.9,Sí,8,57.5,No,4,Medio,0,0
EST00598,Contador Público,2,Vespertino,25,F,75.2,78.8,0,28,No,No,No trabaja,0,0.5,Sí,5,79.2,No,5,Bajo,0,0
EST00599,Contador Público,4,Vespertino,21,F,69.1,63.3,4,22,No,No,No trabaja,0,0.5,Sí,11,91.9,No,2,Medio,0,0
EST00600,Ingeniería Industrial,4,Matutino,23,F,73.7,85.5,4,30,Sí,No,No trabaja,0,9.5,Sí,9,77.7,No,3,Medio,0,0
EST00601,Ingeniería en Gestión Empresarial,10,Matutino,20,M,78.3,66.9,0,36,No,Sí,No trabaja,0,0.5,Sí,5,100,No,4,Bajo,0,0
EST00602,Ingeniería Industrial,8,Vespertino,21,F,85.6,85.8,2,32,Sí,No,No trabaja,0,8.3,Sí,8,89.3,No,4,Bajo,0,0
EST00603,Ingeniería en Gestión Empresarial,2,Matutino,17,M,86.0,92.1,0,32,Sí,No,Medio tiempo,27,11.1,Sí,4,78.9,Sí,5,Bajo,0,0
EST00604,Ingeniería Civil,8,Vespertino,22,F,81.7,78.1,0,21,Sí,Sí,Medio tiempo,11,14.9,Sí,2,94.2,Sí,5,Bajo,0,0
EST00605,Contador Público,1,Vespertino,19,M,79.7,87.1,0,30,No,No,No trabaja,0,6.9,Sí,3,96.6,No,1,Bajo,0,0
EST00606,Ingeniería en Gestión Empresarial,9,Vespertino,20,F,70.8,99.7,0,34,No,No,Medio tiempo,13,6.6,Sí,1,57.8,No,2,Bajo,0,0
EST00607,Ingeniería Civil,8,Matutino,23,M,80.2,74.7,3,22,No,Sí,No trabaja,0,15.3,Sí,1,31.3,No,5,Alto,0,1
EST00608,Licenciatura en Administración,4,Vespertino,18,F,60.2,82.4,2,23,Sí,Sí,Tiempo completo,42,14.6,Sí,8,70.3,Sí,3,Alto,1,1
EST00609,Ingeniería Mecatrónica,1,Vespertino,20,M,84.2,75.1,1,36,No,No,No trabaja,0,13.8,Sí,14,74.2,No,3,Bajo,0,0
EST00610,Ingeniería en Gestión Empresarial,6,Matutino,22,M,78.7,66.1,1,31,Sí,Sí,Tiempo completo,46,13.7,No,9,55.4,No,3,Alto,1,0
EST00611,Ingeniería Electromecánica,4,Vespertino,20,F,74.1,78.8,2,28,Sí,No,Medio tiempo,28,1.6,Sí,10,87.0,No,3,Bajo,0,0
EST00612,Ingeniería en Gestión Empresarial,9,Vespertino,24,M,83.8,76.5,4,32,No,Sí,No trabaja,0,15.5,Sí,8,72.2,No,4,Medio,1,1
EST00613,Contador Público,8,Matutino,20,F,79.9,85.0,1,22,No,Sí,No trabaja,0,9.9,Sí,14,81.4,Sí,1,Bajo,0,1
EST00614,Ingeniería Industrial,6,Vespertino,21,F,76.6,79.2,0,25,Sí,No,Medio tiempo,28,13.4,No,13,69.0,Sí,3,Medio,1,0
EST00615,Ingeniería Electromecánica,8,Matutino,26,F,70.4,77.5,3,32,Sí,No,No trabaja,0,15.6,No,1,77.8,Sí,2,Medio,0,0
EST00616,Contador Público,1,Vespertino,21,M,65.2,65.3,0,30,Sí,Sí,Medio tiempo,26,17.6,Sí,6,85.2,No,5,Medio,0,1
EST00617,Ingeniería Civil,7,Vespertino,25,F,70.4,79.9,0,31,No,No,Medio tiempo,12,6.8,Sí,14,68.7,No,4,Medio,0,0
EST00618,Ingeniería Electromecánica,8,Matutino,24,F,73.1,72.6,0,34,No,Sí,Medio tiempo,22,19.3,Sí,7,86.6,No,1,Bajo,0,1
EST00619,Contador Público,5,Matutino,20,F,72.9,94.9,0,18,No,No,Medio tiempo,28,8.4,Sí,3,61.8,No,2,Bajo,0,0
EST00620,Ingeniería en Gestión Empresarial,9,Vespertino,22,F,76.2,83.8,1,19,No,Sí,No trabaja,0,5.6,Sí,2,80.5,No,3,Bajo,0,0
EST00621,Ingeniería Electromecánica,8,Matutino,19,F,82.9,90.2,1,33,No,No,No trabaja,0,11.6,Sí,12,68.2,No,4,Bajo,0,0
EST00622,Licenciatura en Administración,10,Vespertino,23,M,78.8,97.0,0,31,No,No,No trabaja,0,1.7,Sí,4,73.5,No,1,Bajo,1,0
EST00623,Ingeniería Mecatrónica,8,Matutino,21,F,64.1,84.9,5,22,No,No,No trabaja,0,4.9,No,0,67.8,Sí,3,Alto,1,1
EST00624,Contador Público,7,Matutino,20,M,69.8,89.2,0,22,No,No,No trabaja,0,5.7,Sí,8,81.6,No,1,Bajo,0,1
EST00625,Contador Público,6,Vespertino,20,M,78.5,73.4,1,35,No,No,No trabaja,0,13.4,Sí,9,31.2,Sí,4,Medio,0,1
EST00626,Ingeniería en Gestión Empresarial,5,Matutino,24,F,82.8,79.3,0,22,No,No,Medio tiempo,18,19.4,Sí,9,81.0,Sí,3,Medio,1,0
EST00627,Ingeniería Electromecánica,8,Matutino,23,F,51.1,49.4,2,28,No,Sí,Tiempo completo,45,22.1,Sí,10,66.1,No,3,Alto,1,0
EST00628,Ingeniería Civil,1,Vespertino,18,M,72.4,100,0,22,No,No,No trabaja,0,9.6,Sí,13,88.0,No,5,Bajo,0,0
EST00629,Licenciatura en Administración,7,Vespertino,20,F,76.4,61.5,0,31,No,No,No trabaja,0,11.6,No,0,64.2,No,1,Medio,0,0
EST00630,Contador Público,10,Matutino,19,M,73.9,89.2,0,18,Sí,No,No trabaja,0,15.5,Sí,6,75.8,No,5,Bajo,0,0
EST00631,Ingeniería en Sistemas Computacionales,1,Vespertino,20,M,83.1,78.4,1,19,No,No,Medio tiempo,21,11.9,Sí,13,100,No,2,Bajo,0,0
EST00632,Ingeniería Electromecánica,10,Vespertino,21,M,68.0,71.8,2,19,No,No,No trabaja,0,4.1,Sí,5,71.0,No,2,Medio,0,0
EST00633,Ingeniería Electromecánica,7,Vespertino,23,M,76.5,84.8,0,32,Sí,Sí,Medio tiempo,16,4.9,Sí,11,100,No,2,Bajo,0,0
EST00634,Contador Público,7,Matutino,25,M,76.9,84.2,3,26,No,No,Tiempo completo,36,5.2,Sí,13,55.7,No,3,Medio,1,1
EST00635,Licenciatura en Administración,7,Vespertino,25,F,90.0,95.3,0,22,Sí,No,No trabaja,0,6.4,No,14,100,No,4,Bajo,0,0
EST00636,Licenciatura en Administración,6,Vespertino,21,F,76.7,93.8,1,36,No,Sí,No trabaja,0,11.4,Sí,9,89.9,No,5,Bajo,1,0
EST00637,Ingeniería Electromecánica,9,Vespertino,25,M,88.6,77.0,0,28,No,No,Medio tiempo,12,10.5,Sí,3,56.2,Sí,4,Bajo,0,0
EST00638,Ingeniería Electromecánica,7,Vespertino,24,F,84.0,70.5,0,34,No,Sí,Tiempo completo,44,9.1,Sí,11,82.4,No,1,Bajo,1,0
EST00639,Ingeniería Civil,9,Vespertino,23,M,73.0,80.3,4,18,Sí,Sí,Medio tiempo,20,0.5,Sí,14,82.0,No,1,Bajo,0,0
EST00640,Contador Público,4,Matutino,18,M,81.2,79.0,4,20,No,No,No trabaja,0,16.8,Sí,12,82.6,No,1,Medio,0,0
EST00641,Ingeniería en Gestión Empresarial,9,Matutino,20,F,70.4,81.9,4,20,No,Sí,No trabaja,0,10.0,Sí,2,70.9,No,2,Medio,0,0
EST00642,Licenciatura en Administración,1,Vespertino,22,M,81.3,96.1,1,20,No,No,No trabaja,0,0.5,Sí,14,98.5,No,2,Bajo,0,0
EST00643,Licenciatura en Administración,6,Matutino,22,F,67.1,75.7,7,20,Sí,Sí,No trabaja,0,8.0,No,1,57.9,Sí,3,Alto,1,0
EST00644,Licenciatura en Administración,2,Matutino,21,F,80.3,86.9,0,26,No,No,No trabaja,0,0.7,Sí,6,74.3,Sí,1,Bajo,0,1
EST00645,Ingeniería Electromecánica,5,Vespertino,27,M,64.0,72.2,0,26,No,Sí,No trabaja,0,11.4,Sí,5,88.8,No,5,Bajo,0,0
EST00646,Ingeniería Electromecánica,5,Matutino,22,M,64.2,92.8,0,36,Sí,Sí,Tiempo completo,39,2.0,Sí,14,60.9,No,1,Bajo,0,0
EST00647,Ingeniería Civil,2,Vespertino,22,F,84.5,100,5,18,No,No,Medio tiempo,10,16.6,Sí,18,61.9,No,2,Medio,0,1
EST00648,Contador Público,4,Vespertino,22,M,76.4,84.1,0,31,Sí,No,No trabaja,0,15.9,Sí,9,43.4,No,5,Bajo,0,1
EST00649,Ingeniería Mecatrónica,10,Matutino,24,F,72.0,68.9,4,36,Sí,Sí,No trabaja,0,1.7,No,3,68.5,Sí,1,Medio,1,1
EST00650,Ingeniería Industrial,6,Vespertino,24,M,69.9,88.1,5,33,No,Sí,No trabaja,0,8.2,Sí,4,72.1,No,2,Medio,1,0
EST00651,Ingeniería en Sistemas Computacionales,8,Vespertino,23,M,61.7,86.8,2,25,No,Sí,No trabaja,0,11.8,Sí,11,99.6,No,1,Bajo,0,0
EST00652,Ingeniería en Gestión Empresarial,3,Matutino,21,M,86.0,94.2,1,26,No,No,No trabaja,0,0.5,Sí,12,81.9,No,2,Bajo,0,0
EST00653,Ingeniería Electromecánica,5,Matutino,21,F,76.1,67.0,0,33,Sí,Sí,Medio tiempo,26,0.5,No,1,67.3,No,3,Bajo,0,0
EST00654,Contador Público,10,Vespertino,25,F,72.2,63.7,1,20,Sí,Sí,Tiempo completo,40,12.8,Sí,14,88.1,No,4,Medio,0,0
EST00655,Ingeniería Industrial,9,Vespertino,22,F,54.7,100,3,24,Sí,Sí,No trabaja,0,4.8,Sí,14,82.6,No,5,Medio,0,0
EST00656,Ingeniería Civil,1,Vespertino,19,F,74.6,74.4,1,18,No,No,Tiempo completo,45,2.1,Sí,5,96.6,No,4,Bajo,0,0
EST00657,Ingeniería en Sistemas Computacionales,5,Matutino,22,F,65.1,87.6,1,19,Sí,No,Medio tiempo,16,12.1,Sí,14,79.8,No,3,Bajo,0,0
EST00658,Contador Público,3,Matutino,21,M,89.9,94.7,0,22,No,Sí,No trabaja,0,5.9,Sí,9,79.4,No,4,Bajo,0,0
EST00659,Licenciatura en Administración,8,Matutino,24,F,71.7,81.5,2,18,Sí,Sí,Tiempo completo,43,1.9,Sí,4,60.2,No,4,Medio,1,0
EST00660,Ingeniería en Sistemas Computacionales,4,Matutino,19,F,73.7,87.2,1,20,Sí,Sí,No trabaja,0,6.8,Sí,8,96.8,Sí,2,Bajo,0,0
EST00661,Ingeniería Mecatrónica,1,Vespertino,17,F,71.7,81.3,1,28,No,No,Medio tiempo,17,9.7,Sí,10,77.5,Sí,2,Medio,0,0
EST00662,Ingeniería en Sistemas Computacionales,1,Matutino,18,F,54.5,85.8,5,22,No,Sí,No trabaja,0,18.1,No,5,77.0,No,1,Alto,0,1
EST00663,Ingeniería Electromecánica,3,Matutino,19,M,81.9,99.2,2,28,No,No,No trabaja,0,8.0,Sí,6,79.0,No,2,Bajo,1,0
EST00664,Ingeniería Civil,7,Vespertino,21,M,82.2,90.4,0,28,No,Sí,Medio tiempo,22,7.0,Sí,4,78.8,No,4,Bajo,0,0
EST00665,Ingeniería en Sistemas Computacionales,8,Matutino,21,M,79.3,87.3,0,19,No,No,Medio tiempo,10,11.5,Sí,13,61.3,Sí,5,Medio,0,0
EST00666,Ingeniería en Sistemas Computacionales,5,Vespertino,24,M,76.8,77.7,1,30,Sí,No,No trabaja,0,7.0,Sí,2,66.4,No,4,Bajo,0,0
EST00667,Ingeniería Electromecánica,7,Vespertino,23,M,74.2,86.0,5,26,Sí,Sí,Medio tiempo,14,12.8,Sí,13,95.5,No,5,Medio,0,1
EST00668,Licenciatura en Administración,5,Matutino,23,M,70.8,67.2,3,34,No,No,No trabaja,0,18.8,Sí,13,51.4,Sí,1,Alto,1,1
EST00669,Ingeniería Civil,9,Matutino,24,F,91.3,87.6,0,27,Sí,No,No trabaja,0,4.8,Sí,17,88.1,No,3,Bajo,0,0
EST00670,Licenciatura en Administración,2,Vespertino,20,F,75.2,66.7,1,24,Sí,No,No trabaja,0,0.5,Sí,1,65.5,No,4,Bajo,0,1
EST00671,Contador Público,1,Matutino,25,M,87.8,70.5,2,34,No,No,Medio tiempo,20,5.4,Sí,0,81.9,No,5,Bajo,0,0
EST00672,Contador Público,2,Matutino,22,F,77.4,92.1,5,21,No,Sí,No trabaja,0,2.8,Sí,14,81.1,No,4,Medio,0,0
EST00673,Licenciatura en Administración,3,Matutino,23,F,72.5,90.2,6,24,Sí,Sí,Tiempo completo,48,12.8,Sí,11,80.1,Sí,2,Alto,1,1
EST00674,Licenciatura en Administración,7,Matutino,26,M,76.6,66.2,0,31,No,No,No trabaja,0,16.7,No,11,100,Sí,1,Medio,1,0
EST00675,Ingeniería en Sistemas Computacionales,1,Matutino,20,F,66.4,94.0,5,21,No,No,No trabaja,0,7.6,Sí,12,87.9,No,1,Alto,0,1
EST00676,Ingeniería Mecatrónica,7,Matutino,18,M,69.7,100,0,34,No,No,Medio tiempo,14,10.1,No,12,86.1,No,3,Bajo,0,0
EST00677,Ingeniería Mecatrónica,7,Matutino,23,F,73.3,76.3,2,27,Sí,No,No trabaja,0,17.4,Sí,2,89.8,No,1,Bajo,0,0
EST00678,Contador Público,10,Vespertino,25,M,66.7,77.2,2,28,No,No,No trabaja,0,2.6,Sí,4,98.3,No,3,Bajo,0,0
EST00679,Ingeniería Civil,3,Matutino,24,F,54.7,67.9,2,22,No,Sí,No trabaja,0,16.2,No,1,51.0,No,4,Alto,1,1
EST00680,Ingeniería Civil,9,Matutino,21,M,81.1,52.1,3,21,No,Sí,Medio tiempo,26,16.9,No,14,75.5,No,1,Medio,0,0
EST00681,Ingeniería Mecatrónica,7,Vespertino,21,M,75.1,86.1,2,18,No,No,No trabaja,0,8.1,Sí,12,63.3,No,3,Medio,1,1
EST00682,Licenciatura en Administración,10,Vespertino,27,M,80.2,75.7,1,19,No,No,Medio tiempo,18,7.8,Sí,13,97.5,No,5,Bajo,1,0
EST00683,Contador Público,10,Vespertino,25,F,85.7,90.7,0,18,Sí,No,No trabaja,0,5.7,Sí,6,63.0,No,2,Bajo,0,0
EST00684,Licenciatura en Administración,1,Vespertino,19,F,70.7,68.5,0,27,No,No,Tiempo completo,44,11.1,Sí,0,63.4,No,1,Medio,0,0
EST00685,Licenciatura en Administración,1,Matutino,20,M,88.1,79.5,1,26,Sí,No,Tiempo completo,31,2.0,Sí,3,74.1,No,5,Bajo,0,0
EST00686,Ingeniería Civil,6,Vespertino,24,F,71.2,80.4,0,31,Sí,Sí,No trabaja,0,13.8,No,8,94.1,No,2,Bajo,0,0
EST00687,Contador Público,2,Matutino,20,M,81.7,77.4,0,34,Sí,No,No trabaja,0,11.3,Sí,13,91.3,No,2,Bajo,0,0
EST00688,Ingeniería Electromecánica,2,Vespertino,19,F,81.5,81.4,1,23,Sí,No,Tiempo completo,45,9.5,Sí,3,60.5,No,2,Medio,0,0
EST00689,Ingeniería en Gestión Empresarial,4,Vespertino,22,F,64.3,80.8,4,36,No,Sí,Tiempo completo,46,5.8,Sí,10,53.0,No,3,Alto,0,1
EST00690,Ingeniería en Gestión Empresarial,4,Vespertino,17,F,73.1,78.9,0,23,Sí,Sí,No trabaja,0,7.8,Sí,6,73.1,Sí,1,Bajo,0,0
EST00691,Ingeniería Industrial,5,Vespertino,18,F,92.8,80.7,4,35,No,No,No trabaja,0,4.9,Sí,12,77.7,No,4,Bajo,0,0
EST00692,Ingeniería en Sistemas Computacionales,3,Matutino,21,M,76.6,76.6,5,22,Sí,No,Medio tiempo,17,8.0,Sí,9,70.0,No,5,Alto,0,1
EST00693,Ingeniería Electromecánica,6,Vespertino,20,F,79.9,77.8,2,23,Sí,Sí,Medio tiempo,24,3.9,No,9,68.9,Sí,2,Medio,0,0
EST00694,Ingeniería en Gestión Empresarial,8,Vespertino,21,M,70.0,95.9,2,35,Sí,No,No trabaja,0,11.3,Sí,8,100,No,2,Bajo,0,0
EST00695,Ingeniería Electromecánica,1,Vespertino,20,M,71.8,96.3,0,29,Sí,Sí,Medio tiempo,28,3.0,Sí,2,80.9,No,2,Bajo,0,0
EST00696,Ingeniería Electromecánica,3,Matutino,20,M,85.5,80.4,0,20,No,No,Medio tiempo,17,6.6,Sí,14,73.9,No,5,Bajo,0,0
EST00697,Licenciatura en Administración,7,Matutino,23,F,83.6,90.1,2,29,No,Sí,Tiempo completo,37,8.3,Sí,15,37.6,No,3,Medio,1,1
EST00698,Ingeniería en Gestión Empresarial,5,Vespertino,21,F,81.8,66.2,0,25,Sí,No,Tiempo completo,46,12.9,Sí,0,77.9,No,1,Bajo,1,0
EST00699,Ingeniería Civil,2,Matutino,20,F,72.1,94.5,4,26,No,No,Medio tiempo,25,3.3,No,2,66.4,No,1,Medio,0,1
EST00700,Licenciatura en Administración,3,Vespertino,19,F,75.6,82.8,0,34,No,No,Medio tiempo,26,13.9,Sí,13,83.5,No,2,Bajo,0,0
EST00701,Contador Público,7,Matutino,26,M,84.1,95.9,5,26,No,No,Medio tiempo,24,5.7,Sí,11,70.3,No,2,Medio,0,0
EST00702,Ingeniería Electromecánica,3,Matutino,20,F,69.5,69.2,1,22,No,No,Tiempo completo,43,16.8,Sí,13,92.9,No,1,Bajo,1,1
EST00703,Licenciatura en Administración,8,Matutino,19,M,84.5,74.2,0,36,No,No,Medio tiempo,15,7.8,Sí,11,65.6,No,3,Bajo,0,1
EST00704,Ingeniería en Gestión Empresarial,8,Vespertino,22,F,77.4,80.0,0,23,No,No,No trabaja,0,6.3,No,12,91.3,No,2,Bajo,0,0
EST00705,Ingeniería Mecatrónica,1,Vespertino,19,F,72.4,85.8,0,20,No,Sí,Tiempo completo,46,7.5,Sí,2,70.9,No,2,Bajo,0,0
EST00706,Ingeniería en Gestión Empresarial,3,Vespertino,22,F,68.3,89.7,0,35,No,No,No trabaja,0,15.5,Sí,11,75.4,No,4,Bajo,1,0
EST00707,Ingeniería Civil,8,Matutino,25,F,97.0,77.9,0,31,No,Sí,Tiempo completo,30,5.1,Sí,1,64.7,No,5,Bajo,0,0
EST00708,Ingeniería Mecatrónica,4,Matutino,20,F,77.5,89.1,2,32,No,Sí,Medio tiempo,27,14.1,Sí,14,73.7,No,3,Bajo,0,1
EST00709,Licenciatura en Administración,5,Vespertino,17,M,72.6,86.4,0,20,Sí,Sí,Medio tiempo,13,2.0,Sí,5,82.7,No,5,Bajo,0,0
EST00710,Ingeniería Industrial,4,Vespertino,20,F,83.7,98.7,0,29,No,No,Medio tiempo,27,0.5,Sí,14,73.8,No,2,Bajo,0,0
EST00711,Ingeniería en Gestión Empresarial,9,Vespertino,22,M,92.3,75.8,4,19,Sí,Sí,Medio tiempo,21,12.3,Sí,4,92.2,No,4,Bajo,1,0
EST00712,Licenciatura en Administración,2,Vespertino,24,F,70.8,58.3,2,18,Sí,No,Tiempo completo,48,13.6,Sí,3,42.1,No,1,Alto,1,1
